data,região,instituição,1as_consultas,consultas_subsequentes,total_consultas,ano,mês,coordenadas,código_região
2022-04-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",626,1080,1706,2022,4,"-9.1371248,38.7166948",3
2022-04-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2022,4,"-8.5404429,39.478072",3
2022-04-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",64,1652,1716,2022,4,"-8.4802503,41.3423984",1
2022-04-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",41,60,101,2022,4,"-8.6062881,41.1785642",1
2022-05-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",894,444,1338,2022,5,"-7.8721227,38.014123",4
2022-05-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",335,51,386,2022,5,"-7.4263845,39.3003425",4
2022-05-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",1119,1079,2198,2022,5,"-8.4098211,40.2191523",2
2022-05-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,22,2,24,2022,5,"-8.7707806,40.297919",2
2022-05-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",1957,2455,4412,2022,5,"-7.4981271,39.8212263",2
2022-05-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",4534,8399,12933,2022,5,"-9.1258493,39.4054629",3
2022-05-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2022,5,"-8.6010558,41.1831056",1
2022-05-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",86,2096,2182,2022,5,"-8.4802503,41.3423984",1
2022-05-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",64,45,109,2022,5,"-8.5458794,40.9293884",1
2022-05-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",552,0,552,2022,5,"-8.3086907,41.4387173",1
2022-06-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2022,6,"-7.9281554,37.0238973",5
2022-06-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,28,5,33,2022,6,"-8.7707806,40.297919",2
2022-06-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",700,1755,2455,2022,6,"-9.1371248,38.7166948",3
2022-06-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",142,1024,1166,2022,6,"-9.216985,38.708454",3
2022-06-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2022,6,"-8.5404429,39.478072",3
2022-06-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",1,38,39,2022,6,"-8.6937515,39.2410946",3
2022-06-01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE",1581,0,1581,2022,6,"-8.6172617,41.1472498",1
2022-06-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",604,0,604,2022,6,"-8.3086907,41.4387173",1
2022-06-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,1465,1465,2022,6,"-8.6649823,41.1764649",1
2022-07-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",415,89,504,2022,7,"-7.4263845,39.3003425",4
2022-07-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",1510,2444,3954,2022,7,"-8.8586755,40.117897",2
2022-07-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",2631,2890,5521,2022,7,"-7.4981271,39.8212263",2
2022-07-01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",929,1418,2347,2022,7,"-9.0592392,38.6554005",3
2022-07-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",769,2092,2861,2022,7,"-9.1371248,38.7166948",3
2022-07-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",6012,10912,16924,2022,7,"-9.1258493,39.4054629",3
2022-07-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",70,71,141,2022,7,"-8.5458794,40.9293884",1
2022-07-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",285,6,291,2022,7,"-8.7589945,41.3828711",1
2022-07-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",415,0,415,2022,7,"-8.5972617,41.1094138",1
2022-08-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",4316,11102,15418,2022,8,"-7.4922407,40.2804158",2
2022-08-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",200,131,331,2022,8,"-8.7982706,39.7414812",2
2022-08-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",186,76,262,2022,8,"-8.0827433,40.516364",2
2022-08-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,41,6,47,2022,8,"-8.7707806,40.297919",2
2022-08-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",4,52,56,2022,8,"-8.6937515,39.2410946",3
2022-08-01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",2581,23003,25584,2022,8,"-9.2264834,38.7422257",3
2022-08-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",145,3089,3234,2022,8,"-8.4802503,41.3423984",1
2022-08-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",70,72,142,2022,8,"-8.5458794,40.9293884",1
2022-08-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",330,6,336,2022,8,"-8.7589945,41.3828711",1
2022-08-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",511,0,511,2022,8,"-8.5972617,41.1094138",1
2022-08-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",90,104,194,2022,8,"-8.6062881,41.1785642",1
2022-09-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",17,0,17,2022,9,"-8.6956768,38.0162314",4
2022-09-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2022,9,"-7.9281554,37.0238973",5
2022-09-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",1896,1897,3793,2022,9,"-8.4098211,40.2191523",2
2022-09-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,42,8,50,2022,9,"-8.7707806,40.297919",2
2022-09-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",7070,13350,20420,2022,9,"-9.1258493,39.4054629",3
2022-09-01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",2931,25561,28492,2022,9,"-9.2264834,38.7422257",3
2022-09-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",387,6,393,2022,9,"-8.7589945,41.3828711",1
2022-09-01,Região de Saúde Norte,"Hospital de Braga, EPE",616,0,616,2022,9,"-8.398982,41.56785",1
2022-10-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",17,0,17,2022,10,"-8.6956768,38.0162314",4
2022-10-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",263,185,448,2022,10,"-8.7982706,39.7414812",2
2022-10-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",211,1589,1800,2022,10,"-9.216985,38.708454",3
2022-10-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",7688,14804,22492,2022,10,"-9.1258493,39.4054629",3
2022-10-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",5689,506,6195,2022,10,"-9.1616116,38.7500861",3
2022-10-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,385,6955,7340,2022,10,"-9.1460705,38.7569771",3
2022-10-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",192,3900,4092,2022,10,"-8.4802503,41.3423984",1
2022-10-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",760,0,760,2022,10,"-8.3086907,41.4387173",1
2022-10-01,Região de Saúde Norte,"Hospital de Braga, EPE",649,0,649,2022,10,"-8.398982,41.56785",1
2022-10-01,Região de Saúde Norte,"Hospital de Magalhães Lemos, EPE",0,2444,2444,2022,10,"-8.6649823,41.1764649",1
2022-11-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",273,204,477,2022,11,"-8.7982706,39.7414812",2
2022-11-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",2993,2527,5520,2022,11,"-8.4098211,40.2191523",2
2022-11-01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",1590,2370,3960,2022,11,"-9.0592392,38.6554005",3
2022-11-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",239,1758,1997,2022,11,"-9.216985,38.708454",3
2022-11-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",7,97,104,2022,11,"-8.6937515,39.2410946",3
2022-11-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2022,11,"-8.6010558,41.1831056",1
2022-12-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",634,299,933,2022,12,"-7.4263845,39.3003425",4
2022-12-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2022,12,"-7.9281554,37.0238973",5
2022-12-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,64,14,78,2022,12,"-8.7707806,40.297919",2
2022-12-01,Região de Saúde do Centro,"Instituto Português Oncologia de Coimbra, EPE",0,24,24,2022,12,"-8.4103814,40.2162514",2
2022-12-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",576,784,1360,2022,12,"-8.8818638,38.5283754",3
2022-12-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2022,12,"-8.5404429,39.478072",3
2022-12-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",243,4727,4970,2022,12,"-8.4802503,41.3423984",1
2022-12-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",485,54,539,2022,12,"-8.7589945,41.3828711",1
2022-12-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,8235,8235,2022,12,"-8.6745115,41.1794456",1
2023-01-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",3,5,8,2023,1,"-8.6956768,38.0162314",4
2023-01-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2023,1,"-7.9281554,37.0238973",5
2023-01-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",54,54,108,2023,1,"-8.6543716,40.6362453",2
2023-01-01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",253,247,500,2023,1,"-9.0592392,38.6554005",3
2023-01-01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, EPE",15,0,15,2023,1,"-8.984506,38.977235",3
2023-01-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",6,17,23,2023,1,"-8.5458794,40.9293884",1
2023-02-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",84,109,193,2023,2,"-7.8721227,38.014123",4
2023-02-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",36,189,225,2023,2,"-7.4263845,39.3003425",4
2023-02-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",62,19,81,2023,2,"-8.0827433,40.516364",2
2023-02-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,100,1259,1359,2023,2,"-9.1460705,38.7569771",3
2023-02-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2023,2,"-8.6010558,41.1831056",1
2023-03-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",86,98,184,2023,3,"-8.7982706,39.7414812",2
2023-03-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",254,647,901,2023,3,"-8.8586755,40.117897",2
2023-03-01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",821,895,1716,2023,3,"-9.0592392,38.6554005",3
2023-03-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",1025,2658,3683,2023,3,"-9.1258493,39.4054629",3
2023-03-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",1,44,45,2023,3,"-8.6937515,39.2410946",3
2023-03-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",326,0,326,2023,3,"-8.3086907,41.4387173",1
2023-04-01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE",361,82,443,2023,4,"-7.9032848,38.5684861",4
2023-04-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",2430,1071,3501,2023,4,"-8.4098211,40.2191523",2
2023-04-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,71,35,106,2023,4,"-8.7707806,40.297919",2
2023-04-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",463,1877,2340,2023,4,"-9.1371248,38.7166948",3
2023-04-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",84,1736,1820,2023,4,"-8.4802503,41.3423984",1
2023-04-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",408,0,408,2023,4,"-8.3086907,41.4387173",1
2023-04-01,Região de Saúde Norte,"Hospital de Braga, EPE",216,0,216,2023,4,"-8.398982,41.56785",1
2023-05-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",176,271,447,2023,5,"-7.8721227,38.014123",4
2023-05-01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",1962,5898,7860,2023,5,"-7.4922407,40.2804158",2
2023-05-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",139,142,281,2023,5,"-8.7982706,39.7414812",2
2023-05-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",169,45,214,2023,5,"-8.0827433,40.516364",2
2023-05-01,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo,12,0,12,2023,5,"-8.5933462,40.3470015",2
2023-05-01,Região de Saúde do Centro,"Instituto Português Oncologia de Coimbra, EPE",0,11,11,2023,5,"-8.4103814,40.2162514",2
2023-05-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",1453,2336,3789,2023,5,"-7.4981271,39.8212263",2
2023-05-01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE",651,2618,3269,2023,5,"-9.1371248,38.7166948",3
2023-05-01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE",84,59,143,2023,5,"-8.5458794,40.9293884",1
2023-05-01,Região de Saúde Norte,"Centro Hospitalar Universitário de Santo António, EPE",962,982,1944,2023,5,"-8.6172617,41.1472498",1
2023-05-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",75,83,158,2023,5,"-8.6062881,41.1785642",1
2023-06-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",270,278,548,2023,6,"-8.6543716,40.6362453",2
2023-06-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",1749,2731,4480,2023,6,"-7.4981271,39.8212263",2
2023-06-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",142,1243,1385,2023,6,"-9.216985,38.708454",3
2023-06-01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",333,5462,5795,2023,6,"-9.1822554,38.6658713",3
2023-06-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2023,6,"-8.6010558,41.1831056",1
2023-06-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",234,36,270,2023,6,"-8.7589945,41.3828711",1
2023-06-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",173,0,173,2023,6,"-8.5972617,41.1094138",1
2023-06-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,4105,4105,2023,6,"-8.6745115,41.1794456",1
2023-07-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2023,7,"-7.9281554,37.0238973",5
2023-07-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",176,187,363,2023,7,"-8.7982706,39.7414812",2
2023-07-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",286,303,589,2023,7,"-8.6543716,40.6362453",2
2023-07-01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE",4172,2047,6219,2023,7,"-8.4098211,40.2191523",2
2023-07-01,Região de Saúde do Centro,"Instituto Português Oncologia de Coimbra, EPE",0,15,15,2023,7,"-8.4103814,40.2162514",2
2023-07-01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE, EPE",1923,5482,7405,2023,7,"-9.1258493,39.4054629",3
2023-07-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2023,7,"-8.6010558,41.1831056",1
2023-08-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",240,519,759,2023,8,"-7.8721227,38.014123",4
2023-08-01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",188,214,402,2023,8,"-8.7982706,39.7414812",2
2023-08-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",299,72,371,2023,8,"-8.0827433,40.516364",2
2023-08-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,139,59,198,2023,8,"-8.7707806,40.297919",2
2023-08-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",111,309,420,2023,8,"-8.8818638,38.5283754",3
2023-08-01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE",0,0,0,2023,8,"-8.5404429,39.478072",3
2023-08-01,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,322,4459,4781,2023,8,"-9.1460705,38.7569771",3
2023-08-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",11,784,795,2023,8,"-8.6937515,39.2410946",3
2023-08-01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE",188,3241,3429,2023,8,"-8.4802503,41.3423984",1
2023-08-01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",177,0,177,2023,8,"-7.7515252,41.3031784",1
2023-09-01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",336,90,426,2023,9,"-8.0827433,40.516364",2
2023-09-01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",2496,3796,6292,2023,9,"-7.4981271,39.8212263",2
2023-09-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",201,1921,2122,2023,9,"-9.216985,38.708454",3
2023-09-01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE",136,76,212,2023,9,"-8.6937515,39.2410946",3
2023-09-01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",442,7863,8305,2023,9,"-9.1822554,38.6658713",3
2023-09-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2023,9,"-8.6010558,41.1831056",1
2023-09-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",383,64,447,2023,9,"-8.7589945,41.3828711",1
2023-09-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",257,0,257,2023,9,"-8.5972617,41.1094138",1
2023-09-01,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",123,146,269,2023,9,"-8.6062881,41.1785642",1
2023-09-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,6062,6062,2023,9,"-8.6745115,41.1794456",1
2023-10-01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",394,411,805,2023,10,"-8.6543716,40.6362453",2
2023-10-01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE",5728,57,5785,2023,10,"-9.1616116,38.7500861",3
2023-10-01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",0,0,0,2023,10,"-8.6010558,41.1831056",1
2023-10-01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",283,0,283,2023,10,"-8.5972617,41.1094138",1
2023-11-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",0,0,0,2023,11,"-7.9281554,37.0238973",5
2023-11-01,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,212,89,301,2023,11,"-8.7707806,40.297919",2
2023-11-01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",2536,3138,5674,2023,11,"-9.0592392,38.6554005",3
2023-11-01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE",157,585,742,2023,11,"-8.8818638,38.5283754",3
2023-11-01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",539,9771,10310,2023,11,"-9.1822554,38.6658713",3
2023-11-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",1030,0,1030,2023,11,"-8.3086907,41.4387173",1
2023-11-01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",0,7455,7455,2023,11,"-8.6745115,41.1794456",1
